Accel X=-0.97, Accel Y=-0.06, Accel Z=9.6
Total Acceleration =Accel X=-0.97, Accel Y=-0.09, Accel Z=9.55
Total Acceleration =Accel X=-1.05, Accel Y=-0.06, Accel Z=9.59
Total Acceleration =Accel X=-0.96, Accel Y=-0.05, Accel Z=9.61
Total Acceleration =Accel X=-1.0, Accel Y=-0.05, Accel Z=9.59
Total Acceleration =Accel X=-0.93, Accel Y=-0.05, Accel Z=9.57
Total Acceleration =Accel X=-0.97, Accel Y=-0.03, Accel Z=9.62
Total Acceleration =Accel X=-0.99, Accel Y=-0.04, Accel Z=9.58
Total Acceleration =Accel X=-1.01, Accel Y=-0.03, Accel Z=9.56
Total Acceleration =Accel X=-0.99, Accel Y=-0.07, Accel Z=9.54
Total Acceleration =Accel X=-1.02, Accel Y=-0.07, Accel Z=9.56
Total Acceleration =Accel X=-0.99, Accel Y=-0.04, Accel Z=9.55
Total Acceleration =Accel X=-0.98, Accel Y=-0.04, Accel Z=9.61
Total Acceleration =Accel X=-0.96, Accel Y=-0.1, Accel Z=9.58
Total Acceleration =Accel X=-0.99, Accel Y=-0.08, Accel Z=9.59
Total Acceleration =Accel X=-0.96, Accel Y=-0.1, Accel Z=9.65
Total Acceleration =Accel X=-1.0, Accel Y=-0.04, Accel Z=9.59
Total Acceleration =Accel X=-0.94, Accel Y=-0.08, Accel Z=9.56
Total Acceleration =Accel X=-0.95, Accel Y=-0.08, Accel Z=9.59
Total Acceleration =Accel X=-1.01, Accel Y=-0.03, Accel Z=9.53
Total Acceleration =Accel X=-1.0, Accel Y=-0.06, Accel Z=9.56
Total Acceleration =Accel X=-0.96, Accel Y=-0.07, Accel Z=9.57
Total Acceleration =Accel X=-0.96, Accel Y=-0.06, Accel Z=9.59
Total Acceleration =Accel X=-0.96, Accel Y=-0.04, Accel Z=9.57
Total Acceleration =Accel X=-0.99, Accel Y=-0.04, Accel Z=9.58
Total Acceleration =Accel X=-1.0, Accel Y=-0.03, Accel Z=9.56
Total Acceleration =Accel X=-1.01, Accel Y=-0.03, Accel Z=9.6
Total Acceleration =Accel X=-0.99, Accel Y=-0.08, Accel Z=9.62
Total Acceleration =Accel X=-0.99, Accel Y=-0.09, Accel Z=9.59
Total Acceleration =Accel X=-1.0, Accel Y=-0.02, Accel Z=9.57
Total Acceleration =Accel X=-0.96, Accel Y=-0.03, Accel Z=9.56
Total Acceleration =Accel X=-0.95, Accel Y=-0.06, Accel Z=9.52
Total Acceleration =Accel X=-1.01, Accel Y=-0.04, Accel Z=9.53
Total Acceleration =Accel X=-1.02, Accel Y=-0.07, Accel Z=9.61
Total Acceleration =Accel X=-1.03, Accel Y=-0.06, Accel Z=9.59
Total Acceleration =Accel X=-0.97, Accel Y=-0.08, Accel Z=9.56
Total Acceleration =Accel X=-0.95, Accel Y=-0.08, Accel Z=9.54
Total Acceleration =Accel X=-0.96, Accel Y=-0.04, Accel Z=9.58
Total Acceleration =Accel X=-0.99, Accel Y=-0.03, Accel Z=9.56
Total Acceleration =Accel X=-0.98, Accel Y=-0.04, Accel Z=9.54
Total Acceleration =Accel X=-0.97, Accel Y=-0.06, Accel Z=9.53
Total Acceleration =Accel X=-0.98, Accel Y=-0.03, Accel Z=9.55
Total Acceleration =Accel X=-1.03, Accel Y=-0.04, Accel Z=9.6
Total Acceleration =Accel X=-0.97, Accel Y=-0.06, Accel Z=9.65
Total Acceleration =Accel X=-1.0, Accel Y=-0.06, Accel Z=9.61
Total Acceleration =Accel X=-1.0, Accel Y=-0.06, Accel Z=9.6
Total Acceleration =Accel X=-0.97, Accel Y=-0.08, Accel Z=9.56
Total Acceleration =Accel X=-0.94, Accel Y=-0.01, Accel Z=9.57
Total Acceleration =Accel X=-0.99, Accel Y=-0.03, Accel Z=9.54
Total Acceleration =Accel X=-0.92, Accel Y=-0.03, Accel Z=9.55
Total Acceleration =Accel X=-0.94, Accel Y=-0.03, Accel Z=9.6
Total Acceleration =Accel X=-0.97, Accel Y=-0.04, Accel Z=9.55
Total Acceleration =Accel X=-0.96, Accel Y=-0.08, Accel Z=9.52
Total Acceleration =Accel X=-0.97, Accel Y=-0.09, Accel Z=9.55
Total Acceleration =Accel X=-1.02, Accel Y=-0.07, Accel Z=9.58
Total Acceleration =Accel X=-1.03, Accel Y=-0.04, Accel Z=9.59
Total Acceleration =Accel X=-1.01, Accel Y=-0.04, Accel Z=9.57
Total Acceleration =Accel X=-1.01, Accel Y=-0.04, Accel Z=9.61
Total Acceleration =Accel X=-1.07, Accel Y=-0.05, Accel Z=9.5
Total Acceleration =Accel X=-1.04, Accel Y=-0.04, Accel Z=9.5
Total Acceleration =Accel X=-0.99, Accel Y=-0.01, Accel Z=9.54
Total Acceleration =Accel X=-1.02, Accel Y=-0.12, Accel Z=9.78
Total Acceleration =Accel X=-1.04, Accel Y=-0.06, Accel Z=9.62
Total Acceleration =Accel X=-1.03, Accel Y=-0.05, Accel Z=9.55
Total Acceleration =Accel X=-0.96, Accel Y=-0.05, Accel Z=9.56
Total Acceleration =Accel X=-0.98, Accel Y=-0.04, Accel Z=9.56
Total Acceleration =Accel X=-0.94, Accel Y=-0.02, Accel Z=9.5
Total Acceleration =Accel X=-1.05, Accel Y=-0.06, Accel Z=9.53
Total Acceleration =Accel X=-0.95, Accel Y=-0.02, Accel Z=9.56
Total Acceleration =Accel X=-1.02, Accel Y=-0.03, Accel Z=9.57
Total Acceleration =Accel X=-0.96, Accel Y=-0.01, Accel Z=9.53
Total Acceleration =Accel X=-2.02, Accel Y=0.5, Accel Z=10.72
Total Acceleration =Accel X=-1.14, Accel Y=0.01, Accel Z=9.54
Total Acceleration =Accel X=-1.03, Accel Y=-0.05, Accel Z=9.86
Total Acceleration =Accel X=-2.0, Accel Y=0.49, Accel Z=10.26
Total Acceleration =Accel X=-2.03, Accel Y=1.06, Accel Z=10.42
Total Acceleration =Accel X=-0.41, Accel Y=-0.22, Accel Z=10.1
Total Acceleration =Accel X=-1.05, Accel Y=-0.09, Accel Z=9.86
Total Acceleration =Accel X=-1.02, Accel Y=-0.11, Accel Z=9.52
Total Acceleration =Accel X=-1.04, Accel Y=-0.09, Accel Z=9.49
Total Acceleration =Accel X=-1.09, Accel Y=-0.02, Accel Z=9.65
Total Acceleration =Accel X=-0.86, Accel Y=-0.01, Accel Z=9.64
Total Acceleration =Accel X=-0.93, Accel Y=0.0, Accel Z=9.6
Total Acceleration =Accel X=-0.93, Accel Y=0.0, Accel Z=9.57
Total Acceleration =Accel X=-0.95, Accel Y=0.0, Accel Z=9.62
Total Acceleration =Accel X=-0.89, Accel Y=0.01, Accel Z=9.64
Total Acceleration =Accel X=-0.89, Accel Y=-0.01, Accel Z=9.55
Total Acceleration =Accel X=-0.87, Accel Y=-0.01, Accel Z=9.57
Total Acceleration =Accel X=-0.91, Accel Y=-0.02, Accel Z=9.6
Total Acceleration =Accel X=-0.9, Accel Y=-0.04, Accel Z=9.55
Total Acceleration =Accel X=-0.9, Accel Y=-0.06, Accel Z=9.6
Total Acceleration =Accel X=-0.87, Accel Y=-0.04, Accel Z=9.58
Total Acceleration =Accel X=-0.92, Accel Y=0.01, Accel Z=9.57
Total Acceleration =Accel X=-0.95, Accel Y=0.0, Accel Z=9.65
Total Acceleration =Accel X=-0.94, Accel Y=0.01, Accel Z=9.59
Total Acceleration =Accel X=-0.9, Accel Y=-0.02, Accel Z=9.61
Total Acceleration =Accel X=-0.87, Accel Y=0.01, Accel Z=9.6
Total Acceleration =Accel X=-0.9, Accel Y=0.01, Accel Z=9.53
Total Acceleration =Accel X=-0.9, Accel Y=-0.01, Accel Z=9.56
Total Acceleration =Accel X=-0.9, Accel Y=-0.02, Accel Z=9.57
Total Acceleration =Accel X=-0.93, Accel Y=0.0, Accel Z=9.58
Total Acceleration =Accel X=-0.86, Accel Y=0.01, Accel Z=9.6
Total Acceleration =Accel X=-0.96, Accel Y=-0.01, Accel Z=9.63
Total Acceleration =Accel X=-0.9, Accel Y=0.02, Accel Z=9.6
Total Acceleration =Accel X=-0.87, Accel Y=-0.01, Accel Z=9.62
Total Acceleration =Accel X=-0.89, Accel Y=0.03, Accel Z=9.59
Total Acceleration =Accel X=-0.89, Accel Y=0.02, Accel Z=9.62
Total Acceleration =Accel X=-0.91, Accel Y=-0.01, Accel Z=9.62
Total Acceleration =Accel X=-0.84, Accel Y=0.04, Accel Z=9.53
Total Acceleration =Accel X=-0.98, Accel Y=0.03, Accel Z=9.8
Total Acceleration =Accel X=-0.88, Accel Y=0.03, Accel Z=9.6
Total Acceleration =Accel X=-0.91, Accel Y=-0.04, Accel Z=9.57
Total Acceleration =Accel X=-0.9, Accel Y=-0.08, Accel Z=9.59
Total Acceleration =Accel X=-0.9, Accel Y=0.13, Accel Z=8.9
Total Acceleration =Accel X=-0.9, Accel Y=0.0, Accel Z=9.5
Total Acceleration =Accel X=-0.9, Accel Y=0.01, Accel Z=9.54
Total Acceleration =Accel X=-0.9, Accel Y=-0.01, Accel Z=9.54
Total Acceleration =Accel X=-0.79, Accel Y=-0.08, Accel Z=9.31
Total Acceleration =Accel X=-0.8, Accel Y=-0.03, Accel Z=9.55
Total Acceleration =Accel X=-0.84, Accel Y=0.0, Accel Z=9.64
Total Acceleration =Accel X=-0.84, Accel Y=0.0, Accel Z=9.62
Total Acceleration =Accel X=-1.27, Accel Y=0.2, Accel Z=9.97
Total Acceleration =Accel X=-0.94, Accel Y=0.06, Accel Z=9.72
Total Acceleration =Accel X=-0.87, Accel Y=0.0, Accel Z=9.64
Total Acceleration =Accel X=-0.84, Accel Y=-0.01, Accel Z=9.59
Total Acceleration =Accel X=-0.85, Accel Y=0.02, Accel Z=9.54
Total Acceleration =Accel X=-0.85, Accel Y=-0.01, Accel Z=9.38
Total Acceleration =Accel X=-0.9, Accel Y=-0.01, Accel Z=9.52
Total Acceleration =Accel X=-0.78, Accel Y=-0.1, Accel Z=9.52
Total Acceleration =Accel X=-0.84, Accel Y=-0.03, Accel Z=9.65
Total Acceleration =Accel X=-0.84, Accel Y=0.0, Accel Z=9.57
Total Acceleration =Accel X=-0.81, Accel Y=0.01, Accel Z=9.59
Total Acceleration =Accel X=-0.82, Accel Y=0.02, Accel Z=9.6
Total Acceleration =Accel X=-0.83, Accel Y=-0.02, Accel Z=9.61
Total Acceleration =Accel X=-0.87, Accel Y=-0.03, Accel Z=9.63
Total Acceleration =Accel X=-0.88, Accel Y=0.0, Accel Z=9.6
Total Acceleration =Accel X=-0.87, Accel Y=-0.01, Accel Z=9.59
Total Acceleration =Accel X=-0.86, Accel Y=0.01, Accel Z=9.61
Total Acceleration =Accel X=-0.86, Accel Y=0.0, Accel Z=9.6
Total Acceleration =Accel X=-0.87, Accel Y=0.03, Accel Z=9.57
Total Acceleration =Accel X=-0.72, Accel Y=0.02, Accel Z=9.23
Total Acceleration =Accel X=-0.84, Accel Y=-0.01, Accel Z=9.52
Total Acceleration =Accel X=-0.83, Accel Y=0.0, Accel Z=9.57
Total Acceleration =Accel X=-0.86, Accel Y=-0.03, Accel Z=9.59
Total Acceleration =Accel X=-0.84, Accel Y=0.01, Accel Z=9.62
Total Acceleration =Accel X=-0.81, Accel Y=0.01, Accel Z=9.57
Total Acceleration =Accel X=-0.88, Accel Y=0.01, Accel Z=9.62
Total Acceleration =Accel X=-0.89, Accel Y=0.01, Accel Z=9.57
Total Acceleration =
